Gene,DiffusionScore
CMIP,1.6218041108324206e-05
INSC,1.621791055195066e-05
ZNF691,1.6216915170413788e-05
DFFB,1.6212057908186963e-05
C6orf47,1.621164122953188e-05
SPRR3,1.621054183953371e-05
RBMY1J,1.6205291178121482e-05
SDR39U1,1.620344609250773e-05
ST8SIA3,1.6203122043658996e-05
NRCAM,1.6199150569762877e-05
PSORS1C2,1.61843135341764e-05
FILIP1,1.6183317632029674e-05
ATP6V0A4,1.6180752702035856e-05
GPR101,1.618074103474462e-05
ZKSCAN3,1.6177832432990205e-05
MTSS1,1.6175935612793898e-05
RNF145,1.6175622081300687e-05
CAB39L,1.6173328934773787e-05
ABHD14B,1.6171301245739828e-05
XCL2,1.616213543853962e-05
ZFP36L1,1.6155286196807105e-05
MN1,1.615244049766787e-05
FAM153B,1.6150128416425564e-05
TOX3,1.614891856975527e-05
WARS2,1.614735389686314e-05
HORMAD2,1.6146125548193743e-05
RGL2,1.614607276374055e-05
GTF3C6,1.6145093063333382e-05
C2orf68,1.6139573677279606e-05
TMEM183A,1.6130283399071124e-05
CEP112,1.61300759775976e-05
CCDC61,1.6125596657193486e-05
TOMM7,1.612173312870279e-05
MGAT4B,1.61185718451938e-05
AIM1L,1.611408884981152e-05
TMOD4,1.6111990907718145e-05
GPBAR1,1.611131329829637e-05
LCMT1,1.611096878248958e-05
APOC4,1.6110917288977957e-05
PCDHB6,1.6106904511024092e-05
C17orf96,1.6106182535370968e-05
VGF,1.6105042224879134e-05
SLITRK4,1.6097437009513858e-05
GLB1L,1.6079918428406433e-05
ULBP2,1.607792462874582e-05
DNAH10,1.6077629314338324e-05
RPS6KC1,1.6071677728223984e-05
PLAC9,1.6060988818230508e-05
SNTG1,1.606084810559941e-05
TMEM50B,1.6060018922960115e-05
SOGA3,1.6052298768902984e-05
SRCIN1,1.6039031781584864e-05
METTL20,1.6038725059815337e-05
RASAL3,1.6038140351293753e-05
CGA,1.603348743393037e-05
APCS,1.603274055410008e-05
ALG12,1.6018385991968312e-05
CCDC134,1.6016659470296124e-05
ACY3,1.601269273855283e-05
SCAPER,1.600795623173914e-05
ZNF827,1.6006031115734554e-05
B3GALT5,1.6004276927860205e-05
GIMAP8,1.6000918991134763e-05
ARMCX5,1.5999489019395386e-05
CHN1,1.59928845972225e-05
ZNF133,1.598561979184231e-05
ECT2L,1.5983826211358406e-05
UNC5C,1.597443052541387e-05
ZDHHC21,1.5973142997821406e-05
SETBP1,1.5952767334168115e-05
OLIG1,1.5952204973545257e-05
TNNI2,1.5950721502460012e-05
POLI,1.5943544719807854e-05
ZXDC,1.594031252822162e-05
PDK2,1.5939356173541365e-05
WDR53,1.5932632924829852e-05
GIPC2,1.5925831110250104e-05
C9orf91,1.5923833139805893e-05
OGG1,1.591873930972283e-05
C1QC,1.5916856274820856e-05
BCAT2,1.591010518981162e-05
ZBTB49,1.5908689195331807e-05
DBF4,1.5907118742979908e-05
SPIN2B,1.59048003161036e-05
EMR4P,1.5903956378455675e-05
WDR73,1.589728307695928e-05
DMC1,1.589522717556614e-05
FTCD,1.5875254419168113e-05
SMDT1,1.587267125521644e-05
SLC23A1,1.5871775802565548e-05
BOD1,1.5871340605420788e-05
HIST1H4D,1.5869289125973112e-05
HIST2H3D,1.5866824810729424e-05
TM4SF4,1.586608333768335e-05
CHCHD2P9,1.586342809534309e-05
USP31,1.5858571443942394e-05
LRRC32,1.58563898824454e-05
SGSM2,1.5855342987249635e-05
RBMY1A1,1.5849493583448714e-05
CLCA4,1.584731992525943e-05
NT5C1A,1.584481469015232e-05
TMEM176B,1.5840962256601556e-05
ZC2HC1B,1.5833448214718127e-05
ZNF485,1.582768772394884e-05
CCDC172,1.582239309937568e-05
NQO2,1.582175991846624e-05
DUOX2,1.5816136531266882e-05
AREL1,1.5816043233809635e-05
SAP25,1.5803845489330235e-05
GRIN3B,1.5797827990893938e-05
NKIRAS2,1.5795805103618065e-05
THAP8,1.578045832011926e-05
PSTPIP2,1.5777640242701796e-05
POGK,1.5775751835953646e-05
SLC22A6,1.577574737828523e-05
HINT3,1.5773594842584636e-05
ABCA1,1.5770455068268997e-05
DEDD,1.5767370119418573e-05
DIRAS1,1.5765947473581684e-05
IL37,1.576201142222086e-05
TBC1D10A,1.576128449126672e-05
MGAT2,1.575447735673793e-05
CELA2A,1.5750788530258928e-05
LOC255308,1.5750635358541064e-05
RABL2A,1.574100842302348e-05
STRA13,1.5732758343633777e-05
DTD1,1.5731075981364384e-05
KCNJ12,1.5727381006963477e-05
RARB,1.5726103638325754e-05
RNF103,1.5700220888664648e-05
ARX,1.5693625459953324e-05
PTRH1,1.5691278726190815e-05
FRMD3,1.5689827006617205e-05
ITFG2,1.568935664874815e-05
EPO,1.5680345184311428e-05
DCTD,1.567922995778107e-05
F2R,1.5676483543564703e-05
TUBD1,1.5669832527690675e-05
PARP9,1.5660202422659376e-05
HAVCR1,1.5654976676178365e-05
SIX2,1.5651302998838286e-05
PHACTR2,1.5648337516754247e-05
ULK4,1.5644709992648046e-05
TANGO2,1.56411231720606e-05
TINAG,1.5640161591693005e-05
LTBP3,1.5638537382754372e-05
NTF3,1.5634929285050013e-05
CDH16,1.5634543468416692e-05
PLAC8,1.563411875621188e-05
PACRG,1.5632786575069088e-05
BMPR1B,1.562785440812659e-05
UBE2Q2,1.5618338854493532e-05
MMP1,1.5618288794022888e-05
CHTF8,1.5617614148589087e-05
MUTYH,1.5616930242598593e-05
SNCAIP,1.5614519080238062e-05
SLC25A33,1.5610439773916252e-05
YAE1D1,1.559298037345451e-05
BEX5,1.5592242435272445e-05
ASNSD1,1.5592109872114546e-05
FST,1.5590977398359494e-05
MSL3,1.5581901685993854e-05
SAMD9,1.5581423145879642e-05
SIX5,1.5579905074794405e-05
B3GALT6,1.557943210301856e-05
NYNRIN,1.556546381095118e-05
CRTAC1,1.5564280722178913e-05
CYP2C18,1.5563665592055877e-05
MNX1,1.555992589947697e-05
NAA30,1.555871069909334e-05
CALCA,1.5550009901328057e-05
HTR1A,1.5549886805330046e-05
OR1D4,1.5548581880230107e-05
ESCO1,1.5541788100342313e-05
PARP10,1.553886737988731e-05
NAV3,1.5538264173077733e-05
WSB1,1.5526636730732484e-05
SHPK,1.5523842227769423e-05
ZNF319,1.552044654840992e-05
ZMAT1,1.5520143344142126e-05
ANKRD35,1.5503913235152804e-05
ARMCX2,1.549820074719134e-05
CCDC82,1.5497828686853375e-05
KREMEN2,1.549276696526994e-05
LYRM2,1.5490116863127583e-05
FBXO18,1.5486943993306444e-05
ARHGAP20,1.5480108150245504e-05
ZDHHC1,1.5474700756805987e-05
KLHDC7B,1.5474128684908772e-05
SLC35B1,1.546249491456391e-05
CRYBA2,1.5461674680623174e-05
MYL10,1.545713750027896e-05
ZNF473,1.5457080460766374e-05
PNMA6A,1.5455511414426778e-05
LEP,1.5453143139507174e-05
KATNAL2,1.5442039989641815e-05
SPATA18,1.5439484234597443e-05
PAQR3,1.5437717846962453e-05
GAREM,1.543654110650395e-05
DHODH,1.5429867456384007e-05
MMD,1.542913506630564e-05
RBP4,1.542841968541082e-05
NPTXR,1.5426752134093882e-05
TRPV5,1.5425605798397658e-05
PLEKHG4B,1.5425273725001282e-05
PPIAL4G,1.5423989776772757e-05
RARRES3,1.5420953446518516e-05
OXCT2,1.54209006680296e-05
RAG1,1.5420845149689952e-05
IL2RG,1.5416871876440653e-05
C1orf111,1.540296521125099e-05
ZNF750,1.5398262500018267e-05
MBNL2,1.539118360348978e-05
IL9R,1.5386459183670157e-05
PRELID1,1.536905610655813e-05
ELOF1,1.5366459420727727e-05
ANGPT1,1.5364421748579193e-05
PRMT9,1.536395028956732e-05
AP1AR,1.535886532739578e-05
ASPRV1,1.5354934700058772e-05
ZSCAN29,1.53507146218262e-05
C12orf45,1.5345992268127585e-05
TIGIT,1.5343231415447506e-05
KIR3DS1,1.5342811312516385e-05
CCDC112,1.534240000276161e-05
TNFAIP6,1.534008700225826e-05
ATP1A4,1.5339545214012067e-05
RGPD2,1.53288991937382e-05
NRROS,1.5328686768224717e-05
AP3M2,1.5328239554748945e-05
KAZN,1.532676305126168e-05
IFNAR2,1.5324854277307383e-05
GLTP,1.532110992101146e-05
CCL4L1,1.5307884408484254e-05
HDX,1.53004765116436e-05
STX19,1.530029851745079e-05
EPT1,1.5296687710218834e-05
CCDC186,1.529651705270939e-05
SPRYD3,1.528878456349214e-05
ANKRD9,1.528402052115686e-05
C10orf107,1.5281555080447503e-05
URM1,1.5278540162815913e-05
CCDC84,1.5278206940129605e-05
BAAT,1.52770568583593e-05
NUDT22,1.5276048260831282e-05
MYOM2,1.527431728081859e-05
ZNF3,1.527250282835845e-05
C9orf89,1.526751271429828e-05
DERL3,1.5265681340995674e-05
PECAM1,1.5254186691364597e-05
FAM92A1,1.5238214414347775e-05
PIGF,1.523516493410479e-05
KIAA0930,1.5233569783303828e-05
BBOX1,1.5230327096310705e-05
RNF135,1.5227962829699854e-05
ABHD6,1.5227470574575288e-05
LCTL,1.522352913114848e-05
FAM114A1,1.5223208232620718e-05
F3,1.5218042954207288e-05
C3orf36,1.521629639308455e-05
NAB1,1.5214395323209527e-05
FAM212B,1.5201201795767178e-05
CXCL17,1.5199443518140454e-05
AP3S2,1.5196889522387294e-05
UNC93A,1.5193908710067024e-05
WWC2,1.5193419653710897e-05
FRAT2,1.519165393859083e-05
C19orf53,1.518544957560431e-05
CNTF,1.5175164442070425e-05
SH3BP5,1.5173900345332426e-05
FAM193B,1.5173811772808362e-05
HERPUD2,1.5166220528915365e-05
ZNF252P-AS1,1.5162657572828606e-05
PLEKHA3,1.5158806683738264e-05
RAB24,1.5154895847875963e-05
ARSE,1.513747549309138e-05
ADORA2A,1.5134380457163643e-05
HIVEP2,1.5133599152788824e-05
ARNTL2,1.513048069201077e-05
GABRA3,1.512814011942384e-05
FUCA1,1.5127620562934064e-05
ADAM32,1.5125989044963977e-05
MYO7A,1.5125436011300783e-05
MBOAT2,1.5122809830966802e-05
SOSTDC1,1.5121433861831759e-05
GPR108,1.511873364533851e-05
SOWAHC,1.5117652202007723e-05
CREG1,1.5116977811701812e-05
FOXD2,1.5116502036375061e-05
GSTCD,1.5111544479830552e-05
TMEM189,1.5109817836082992e-05
NPR3,1.5105688323233968e-05
PIGW,1.510536832666102e-05
KIZ,1.509803906064327e-05
LTA,1.5097377346159558e-05
CYP21A2,1.5094808491373505e-05
HEATR5A,1.508568864754953e-05
PID1,1.5083313701697761e-05
MUC7,1.5079276873864702e-05
IL31RA,1.5077791367027094e-05
ASL,1.5068134539072303e-05
ZNF343,1.5066950632831095e-05
DCUN1D4,1.5066873084150805e-05
GPSM2,1.5058980514808871e-05
TRMT2B,1.5056839009751178e-05
TFF1,1.5056755020007431e-05
IGLC1,1.505376791541606e-05
CRTC1,1.5047296784154967e-05
SLC35F5,1.5047032575535265e-05
HEBP1,1.5042857071969202e-05
DCUN1D3,1.5039153566676409e-05
ZNF558,1.5036681498366684e-05
PRSS21,1.5035911093163354e-05
GRIA4,1.5026922455060147e-05
FOXD3,1.5025580109955365e-05
CPLX3,1.5022079869648816e-05
RAB9B,1.5019559772149306e-05
NRXN3,1.501846216270971e-05
SENP7,1.5003855417784069e-05
MOB3A,1.5001672360141266e-05
PNRC2,1.5000561699205608e-05
ARHGEF9,1.4998309744382517e-05
SLC10A7,1.4986654286018028e-05
KCNIP1,1.4984656525638129e-05
PLIN2,1.497561185004254e-05
WFDC2,1.4975021833518319e-05
PPAP2B,1.4972691892002928e-05
INPP4B,1.4970664209993976e-05
PEX13,1.496950352592595e-05
TBC1D30,1.4968887769406636e-05
RNU12,1.496641184022523e-05
CST3,1.4965103623197262e-05
C5orf22,1.4964399949157485e-05
FAM173A,1.4961955161287913e-05
COL20A1,1.4959671795243658e-05
THSD7A,1.495845121976919e-05
BTN3A3,1.4949548550527334e-05
TRPC1,1.4947201573693185e-05
SCN5A,1.4945490693059422e-05
TTLL1,1.4945430590599013e-05
DAPP1,1.4944887697070891e-05
TPRG1,1.4941019347813592e-05
SLX1A,1.4938253005981837e-05
GADD45B,1.493557956717499e-05
CRYBA1,1.4932424499204038e-05
OR1M1,1.4929417901693597e-05
NAGPA,1.4922445057111677e-05
CYLC2,1.4921313629906112e-05
TTC23L,1.4907400438792061e-05
ST3GAL6,1.4906472224635369e-05
MEIS3,1.488888589522364e-05
ZNF320,1.4888678853272795e-05
TEX13A,1.4885137390978037e-05
RNU11,1.4884840091328991e-05
TREML2,1.4883967763026591e-05
EIF2AK1,1.488199810926255e-05
ITPKB,1.4879184527826778e-05
SUSD5,1.4874391551535519e-05
EPHX4,1.486878899751775e-05
SSC5D,1.4866028562424728e-05
ETAA1,1.4862672830238636e-05
EEF2KMT,1.4854831571168032e-05
RSRP1,1.4853878348268015e-05
HYI,1.4853220046888532e-05
ELANE,1.4846097878787786e-05
MMRN1,1.4842287665231777e-05
RNF133,1.4839265604989679e-05
GABRD,1.4838883805718815e-05
SCAMP5,1.4836645540554686e-05
CXCL1,1.483085092099328e-05
CHRNA7,1.4829553724034847e-05
TRHDE,1.4828444656271882e-05
BICC1,1.4821366036671848e-05
RPH3A,1.4819629199319996e-05
ABHD15,1.481899168531539e-05
FAM111B,1.4818843745219455e-05
ENPP4,1.4817795010652302e-05
SOWAHA,1.4812802129632066e-05
EIF1AY,1.480732046414459e-05
RFK,1.4805140181295155e-05
SPATA3,1.4804327738523473e-05
PVRL4,1.4795576191892135e-05
PPARGC1B,1.479371741018433e-05
PCDHGA7,1.4789375557174333e-05
ARC,1.4788254685405931e-05
SLA,1.478124436242838e-05
BRINP3,1.4780327998230607e-05
GRPEL2,1.4779451196060667e-05
ASAP3,1.4770845490354569e-05
IL22RA1,1.4767828552211666e-05
COMMD7,1.4764125895085003e-05
KHK,1.4760132220081149e-05
PPM1J,1.4754788521998027e-05
ETV7,1.475201687319266e-05
CHGA,1.4749650108196645e-05
APBB3,1.4749074059243248e-05
CERS1,1.4744901408663015e-05
IL2RB,1.4743095325035611e-05
MICAL2,1.472970353800875e-05
ASB18,1.4726818775002487e-05
ARFRP1,1.4723481699967977e-05
LILRB4,1.4723124034565768e-05
BRSK2,1.4710479157275265e-05
CD58,1.4710286799331325e-05
FAM166B,1.4705574862941064e-05
MTERF4,1.4703089309517802e-05
TTC14,1.4699109544109961e-05
EPSTI1,1.4698788975241622e-05
PABPC1L,1.4692992236523384e-05
FPGS,1.4678329914744984e-05
IGFBP1,1.467057143991443e-05
L1TD1,1.4666373884673028e-05
CACNG2,1.466465719489419e-05
ST3GAL2,1.46638694975677e-05
GOLGA8EP,1.4663398483256273e-05
SHANK1,1.4660568608223057e-05
ZNF677,1.4656482053974769e-05
ARPIN,1.464700934781448e-05
ZNF597,1.4646270208451834e-05
HOMER2,1.4643771024839147e-05
AMY1A,1.4631553038510748e-05
C20orf85,1.4631445362279525e-05
BRINP2,1.4630925841833828e-05
B4GALT6,1.4629717041111664e-05
PDIA2,1.462679626250405e-05
CHMP6,1.462638977233252e-05
PLEKHG5,1.4624426771867289e-05
MOSPD3,1.4619080710834827e-05
HACE1,1.461497004461368e-05
PTPRZ1,1.4610208368418256e-05
FASTK,1.4609713320549347e-05
ZNF576,1.4602619534482528e-05
ANKRD1,1.4594814628078659e-05
GGN,1.4590856007309563e-05
ERMAP,1.4586189968115237e-05
HMP19,1.4583932266645128e-05
TMEM219,1.457437917663275e-05
ADAM22,1.4573591932915265e-05
KIAA0586,1.4561979157000198e-05
DACT1,1.455575014589267e-05
B4GALNT1,1.4551112620043045e-05
ZHX1-C8orf76,1.4547441304597953e-05
PPIC,1.454708160483588e-05
NPPC,1.4543142457778087e-05
EHD3,1.4542162751169311e-05
LY6G5B,1.4541772666621928e-05
PEX10,1.454119113066902e-05
ST6GALNAC4,1.4540140854176822e-05
DPH6,1.4538689903282701e-05
CCDC91,1.4536068624453152e-05
CEP41,1.4531497699497853e-05
VWA1,1.4529219149523079e-05
SYNPO2,1.452762751873561e-05
CLEC17A,1.452428978517648e-05
NINJ1,1.4523234050363522e-05
LBX1,1.4520135318416943e-05
SGCE,1.4518141817247279e-05
PCMTD2,1.4516145362389006e-05
CTNND2,1.4513148306363763e-05
FAM83G,1.4512503161516898e-05
RAB12,1.4509086267772519e-05
FAM172A,1.4508989854333375e-05
SPIRE1,1.450838422623838e-05
BTN3A2,1.4504629982474508e-05
TMEM182,1.4492022247720789e-05
BTG2,1.4486164668939911e-05
CHN2,1.4477904544124284e-05
NT5DC1,1.4467745460392302e-05
SEMA7A,1.4467376703776907e-05
THYN1,1.4465645481295387e-05
STK19,1.4461866640672011e-05
DMKN,1.4461595584372557e-05
FOXJ1,1.4459729155577373e-05
FAM110D,1.4458687436568146e-05
SLC5A8,1.4450692810541887e-05
FBXL7,1.444604272829842e-05
HOXD4,1.444444567660351e-05
REPS2,1.4440876969794666e-05
STK35,1.4439863281443076e-05
SPAG7,1.4437453979092646e-05
PTPLA,1.4436494536857022e-05
CT45A1,1.4423551902249058e-05
FOXA2,1.441883571102183e-05
CHRNG,1.4417808345736573e-05
SEPT12,1.4416604206050312e-05
HHATL,1.441525355868925e-05
IMPA1,1.4412725830331524e-05
CCDC117,1.4410909421377037e-05
C7orf49,1.4410278427164883e-05
MNT,1.4406574775992991e-05
WDR86,1.4405385544164235e-05
KLHL33,1.4401780935462379e-05
TICRR,1.4395311574043745e-05
MSS51,1.4386107613610278e-05
ZFAND2A,1.4378511753807718e-05
DNAH5,1.4377740385100947e-05
ZNF775,1.437724619096129e-05
EPHB3,1.4375846926051875e-05
LRRC27,1.4374213842164196e-05
TAS2R19,1.436840910202328e-05
C11orf74,1.436837821235741e-05
MOK,1.4362911654754228e-05
LRRC46,1.43595297296157e-05
INSL6,1.435882651785463e-05
ANKRD10,1.4358183056396436e-05
LZTS3,1.435807091260707e-05
SALL4,1.4357185010275512e-05
ZFPM2,1.4350745059923804e-05
SLC37A3,1.4345731543145966e-05
SNX32,1.4341610382270347e-05
ARHGAP4,1.4341430566071973e-05
ADAMTS13,1.4333348655027568e-05
TYSND1,1.4331580070038016e-05
PPEF2,1.4312745282079882e-05
AMTN,1.4312675457819678e-05
ASB1,1.4308122098207407e-05
ZNF19,1.4307018081369869e-05
MUC20,1.4302940560977647e-05
FANCD2OS,1.4299917083574003e-05
SYT12,1.4294739066973837e-05
USP35,1.4288055039087182e-05
GPAM,1.4283238037597681e-05
PLEKHM3,1.428080742983962e-05
AVEN,1.4279724678424948e-05
LARGE,1.4278927039366077e-05
KCNA10,1.4273232461846236e-05
PCDHB15,1.4270907142756609e-05
ICA1,1.4268974868194167e-05
EPCAM,1.4260959300398757e-05
CRADD,1.4260796356215845e-05
GPR84,1.425896097717597e-05
MTL5,1.4256594546533925e-05
DONSON,1.425512704525384e-05
TMED3,1.4253103551435791e-05
GPR180,1.4234726215305638e-05
KLHL29,1.423377059545902e-05
DLL1,1.422755917483637e-05
KLHL28,1.4225121683298415e-05
SHQ1,1.422455971593435e-05
CD69,1.421952097419723e-05
METTL22,1.4218479018697002e-05
AIFM2,1.4217226270161016e-05
CYS1,1.4212960341958243e-05
CD200R1,1.4211198268266107e-05
MSH5,1.4208891133097476e-05
TSSK2,1.4206821211957833e-05
OSBP2,1.4205675488658291e-05
USP6,1.4204326190144167e-05
CLDN10,1.4198969400838665e-05
GPHA2,1.4185372635285849e-05
FNDC1,1.418401135259777e-05
GRB14,1.4181359563327107e-05
MAGEA12,1.4179399720567007e-05
MOBP,1.4172595542023549e-05
ALDH3B2,1.4170582331807424e-05
DANCR,1.4165546177088605e-05
B3GNT7,1.414912117228205e-05
LRRN2,1.4146298199384835e-05
TMEM102,1.4145785606721013e-05
FBXL16,1.4142415412792753e-05
COX4I2,1.4141093284069097e-05
C16orf45,1.4140881923161658e-05
AMZ2,1.413921709373536e-05
FANCB,1.413913359411382e-05
ANKS1B,1.4135687347332967e-05
ZNF695,1.41338824857245e-05
PDE4A,1.4126048761829106e-05
SLC35A2,1.4112341487703803e-05
SIGLEC12,1.411159107787548e-05
CYSTM1,1.411065899618275e-05
RCAN2,1.4109978321966688e-05
PPFIA2,1.4105402990062296e-05
ERAP2,1.4104155032783834e-05
ENDOU,1.4102805189509504e-05
LNP1,1.4101012464390872e-05
CFHR5,1.409978956992156e-05
REN,1.4098730955193559e-05
CRYZL1,1.4089461614024556e-05
DHRSX,1.4072598013314619e-05
ZNF491,1.407211915441377e-05
MECR,1.4068806376644499e-05
SEC14L4,1.406743450154425e-05
PCDHGA6,1.4063979261224814e-05
ZNF670,1.4057141958434194e-05
ALPK2,1.4056807856394508e-05
LHFPL2,1.405535126105419e-05
GBA2,1.4054145296038021e-05
FAM13B,1.4048262743734457e-05
L1RE1,1.4045997062990151e-05
SGK223,1.4043074961042979e-05
AACS,1.404095198416606e-05
MAGEA2B,1.4040416603300068e-05
VGLL4,1.4038990385184399e-05
LRRCC1,1.4036250330793733e-05
FIG4,1.4034928510093764e-05
LGALSL,1.4033067167842537e-05
NABP1,1.4030996243365926e-05
LINC01587,1.40287905965649e-05
BTC,1.4025728256055163e-05
GPM6B,1.4023715694353412e-05
GDNF,1.4021410412333658e-05
HMHA1,1.4020769296928912e-05
ETNK1,1.4019999592054275e-05
SPON1,1.4017988972781523e-05
ARHGAP42,1.4016308419887387e-05
COL6A3,1.4013591258739783e-05
HACL1,1.4011464464449862e-05
POU2F2,1.4010314465200839e-05
CAPS,1.4000402506179858e-05
MMP7,1.3997533240165567e-05
FAM221B,1.3996972099325093e-05
FBP2,1.3991996783904122e-05
STRADA,1.3988831038262637e-05
BLCAP,1.3984427745699831e-05
SFRP2,1.3980307093033237e-05
RILP,1.3977133222921488e-05
CCNE2,1.3973128535266803e-05
WNT10B,1.3968438570898293e-05
P2RX1,1.3952052150725119e-05
IQCF2,1.394906941285717e-05
PRKCH,1.3944323311316012e-05
GBAP1,1.3918829198556699e-05
DOK6,1.3913700715595911e-05
HSP90B2P,1.391301180841534e-05
HIST1H3G,1.3911329919447657e-05
XDH,1.3907724992222751e-05
COA4,1.3903317720905514e-05
COA6,1.3900962693737137e-05
UNC13D,1.3900879911786378e-05
PIK3AP1,1.3896837242456739e-05
CRIPT,1.38842447392931e-05
AMIGO2,1.3878665633284192e-05
FGD2,1.3870414941889072e-05
NOX4,1.3866869572925624e-05
C6orf132,1.3863276390749159e-05
DRD4,1.3861759449837324e-05
UTS2,1.3859626533221067e-05
BPIFA2,1.3854369586701473e-05
ZNF765,1.3847936891768525e-05
NANOS2,1.3844429808444181e-05
MEA1,1.3841966063646948e-05
GXYLT2,1.3839440969483626e-05
ULK2,1.3839017112604603e-05
GNG4,1.383725350544313e-05
GCNT2,1.3832905245309876e-05
ZNF740,1.383011598799702e-05
ARHGAP8,1.3823005000773719e-05
LIPE,1.3810957584525436e-05
NXPH1,1.3800264857292189e-05
RSAD2,1.379986489815631e-05
CRIM1,1.3795503160735476e-05
CKAP2L,1.3790153979065802e-05
RGS5,1.3790089900070066e-05
PARG,1.3789289834611772e-05
GSTA1,1.3788845857715607e-05
LPHN3,1.378261104268101e-05
TRA,1.377664195253183e-05
ZNF532,1.3773599144893453e-05
TSPAN12,1.3767734653602892e-05
ZMAT3,1.3763369323171348e-05
HES4,1.3758471891861656e-05
TRMT10A,1.3757353680311377e-05
RSPO2,1.3750635409762726e-05
AGBL5,1.375029872008397e-05
DHX58,1.374121585368123e-05
SENP8,1.3734826820225083e-05
AGTR2,1.3724760409639948e-05
GLIS3,1.3718184472858274e-05
DKK1,1.3714588067491888e-05
ZNF780A,1.3713516549538156e-05
PILRA,1.3712623368621613e-05
TBX2,1.3711178157306461e-05
ZNF302,1.3710419656985524e-05
C7orf26,1.3700154402744492e-05
SNTG2,1.3693988335650987e-05
C7orf60,1.369152880529406e-05
DCAF8L2,1.3690198553671508e-05
AOC1,1.368780557318348e-05
ZDHHC8,1.3687652417706573e-05
NAA20,1.3683336346005902e-05
STK17A,1.3681015238452742e-05
PECR,1.3680983933940359e-05
RASGRF2,1.3677451115856257e-05
RASA2,1.3675503480343909e-05
HBG2,1.367443169804203e-05
TTC25,1.3673259381855903e-05
ZIC3,1.3671160042267179e-05
FSIP2,1.3663673755127821e-05
C12orf75,1.3661707075333846e-05
SLC22A5,1.3657949172108798e-05
SERPINF2,1.3657919390247168e-05
TMPRSS12,1.36540935438552e-05
TPK1,1.3651008880415199e-05
TAF7L,1.3649579135051043e-05
SLA2,1.3642701704797735e-05
HSH2D,1.3634404861014609e-05
LECT2,1.3633069409372303e-05
SCNN1D,1.3630581021642176e-05
ELFN2,1.362574905979751e-05
RAB11FIP4,1.3618189752830386e-05
CNST,1.3616801747556332e-05
XRCC2,1.3607167653062643e-05
ZNF335,1.3603414050667403e-05
DNASE1L2,1.3593622234460317e-05
ST6GAL1,1.3589302122955734e-05
TIMM10B,1.35892635675592e-05
SETSIP,1.3581743062821596e-05
SLC7A6OS,1.35814979426928e-05
RCN3,1.3574174849834363e-05
CD207,1.356953154926476e-05
MAGED4B,1.3567953003741202e-05
JDP2,1.3557571064103951e-05
NBEAL2,1.35514992312685e-05
MASP1,1.3548474943794327e-05
NHLH2,1.3542648288431748e-05
PHYH,1.3541762949771614e-05
C9orf16,1.3541441235627867e-05
HPSE2,1.3534264450430246e-05
LONRF2,1.3528816030499804e-05
ZDHHC11,1.3526610587155595e-05
COA5,1.3521189645691217e-05
RBM38,1.35188979700578e-05
C5orf51,1.3518298727167594e-05
CADPS2,1.351143517540636e-05
RFX2,1.3509779012518376e-05
TMEM98,1.350895789449257e-05
IFT43,1.350861953545292e-05
ADAT3,1.3508318814732842e-05
TCEAL2,1.3488682157973167e-05
ERI3,1.3480694824308103e-05
ZNF639,1.3479190877324286e-05
INPP5B,1.3478144123951216e-05
IL6,1.3477931017490917e-05
GPR61,1.3472833630934027e-05
TBCCD1,1.3467422356234625e-05
SCARA5,1.3464426946420187e-05
TYW1B,1.3456147469269065e-05
TNFRSF21,1.3455853746265226e-05
ALPL,1.3455631731202949e-05
SLC35G2,1.3451316489912537e-05
E2F8,1.3449982763191594e-05
MOGAT3,1.3444056048775239e-05
NTN5,1.3440994464356185e-05
PDSS2,1.3433068554970115e-05
LRP2BP,1.3427425299203687e-05
ALS2,1.342399062403957e-05
DALRD3,1.3421845938858417e-05
PDSS1,1.342050500208795e-05
COX16,1.341901355005175e-05
IRGM,1.3418004670499304e-05
RGS14,1.3415148440709327e-05
SYN2,1.3414963928946085e-05
SPATA7,1.34146868026911e-05
GSTO2,1.3413668017695334e-05
IKZF2,1.3412456413739886e-05
SCG5,1.3408572461782694e-05
MTMR8,1.3407446627824052e-05
ABHD3,1.340587115546651e-05
H19,1.3396495721209035e-05
IRGQ,1.3395346161185541e-05
GOLGA8G,1.3394334271834387e-05
CCSER1,1.3394025042830612e-05
TRAT1,1.3387349198787984e-05
RASEF,1.3385140529291832e-05
ANGPTL7,1.3380235595338591e-05
DPY19L3,1.3380003450877102e-05
FAM129A,1.3377178995404598e-05
SEC14L2,1.3362319516055993e-05
CCL8,1.3362041493028506e-05
FGF21,1.3361734527062425e-05
USP29,1.3361289142113137e-05
CRHR1,1.3358382094861537e-05
MFNG,1.33546759651277e-05
PGP,1.3352792713195357e-05
POPDC2,1.3351595378820746e-05
SEPT4,1.335117559767813e-05
NMNAT2,1.3347119813748273e-05
PLAC1,1.3345623158714245e-05
PYGO1,1.3344021150824354e-05
SCARF1,1.3342913893223927e-05
UBXN2A,1.3336103304073297e-05
TTYH2,1.333352813185882e-05
ZNF277,1.333152889799213e-05
RLTPR,1.3327068370035158e-05
ZNF273,1.3325268761375485e-05
C2orf27B,1.331913830595231e-05
C1orf115,1.331310300883897e-05
SERF1A,1.3312140229628006e-05
SLC6A1,1.3309103442753958e-05
